OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Species name
013ffdab987366db6f7c85b053b77ceb,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,Legionella
0b14bc545295abb80247367673eb0d6f,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,Burkholderiaceae
8eb1f5b929595ac4c2249cf87f8d7255,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
b2f6f78bd79f1eb6e1cc32f3ec922605,Bacteria,Planctomycetes,OM190,,,,,OM190
3b57c48f39fc24743f59c32810a42b3c,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Nitrincolaceae,Marinobacterium,,Marinobacterium
fb5d33e9375e4d1640c7eaf9ce9ea7ed,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Ulvibacter,,Ulvibacter
361e0be9a7de6bd0bfef01bbd400a54c,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,,,,Puniceispirillales
fd551f707155a8163e15c1192d870774,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
bcdaeab09f4d02faba8e4e6b12ee7bc4,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,,Hyphomonadaceae
3cf41c17a4805ad30bf3b46c97aaa1af,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
74cae84a7f070326d0477cb5cbbe5066,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,unidentified marine bacterioplankton,unidentified marine bacterioplankton
ae2d5e2527eeee19dbcbc016aa38b91f,Bacteria,Marinimicrobia (SAR406 clade),,,,,,Marinimicrobia (SAR406 clade)
91d712d429c70a2618551044bfa5d1e6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
7efe108d915e72aa4d7ccea4423d0be4,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,,,Crocinitomicaceae
f8bd5ba48809e1770199f41edb38e6cc,Bacteria,Proteobacteria,Deltaproteobacteria,Bradymonadales,,,,Bradymonadales
426576a9b28ca6d7afad2e1eecc6bdf0,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,Flavobacterium
834c3505cb4ac547234a94ba58c9e17a,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,Alphaproteobacteria
7efaa906bfc93de7b9ede74263a587e8,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,,Saprospiraceae
a40a56e7a3d35c2f3a94c262a67017d6,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,,Crocinitomix
4e36651dbe4b9962bc109b35066dd5ba,Bacteria,Proteobacteria,,,,,,Proteobacteria
f0c51a4fd75096ee36c01c63fbc31cec,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS2b marine group,,NS2b marine group
f01a72a5ca70e6cc42684644bfdace21,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,,Xanthomonadaceae
f49a25a0522e71b6c1a0e5efbc8b49f8,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,,,Pirellulaceae
32654c60d90186879facc34ec0c76669,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Dokdonia,,Dokdonia
335e6db8603a4c2d6fd8d6bafab60677,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Cyclobacterium,,Cyclobacterium
45174e30323b17d8a5a3c70fe64a8716,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Portibacter,,Portibacter
294ee1e5dee37b4f2a23b6ff6900fa2d,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Persicirhabdus,,Persicirhabdus
b813d06f5fc5ac820731d8900618f6fc,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,Acinetobacter
672caf92a0d60c3244ae230c8fb69312,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,PS1 clade,,,PS1 clade
fa2b3d6d1460da2a04d60509263d37a0,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,,,Halieaceae
0d60e6714cf31a7e0483d38602af7957,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,,,,Micavibrionales
54e11556e0a26d927fe6e7b302e588fd,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,,,Sphingobacteriaceae
33846682729cf059b14ef5a465ef69f2,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Candidatus Planktoluna,,Candidatus Planktoluna
a7cc3d149ea8272080b5ba1d2d666fae,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,Burkholderiaceae
24074f8b584eae28ead14a03cea224c7,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,,Flavobacteriaceae
b3f920d09ee8a133e0811fed13ed897b,Bacteria,Proteobacteria,,,,,,Proteobacteria
3b37bc6c0614b58c6df0f11eda3bf1f1,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,,,S25-593
c67a71ff502267fb41871f21dde6c9d6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
d207285da6d698f3b3443ebfae4fa303,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
3a61b0dd33cbf078a6f284ca727d795d,Bacteria,Marinimicrobia (SAR406 clade),,,,,,Marinimicrobia (SAR406 clade)
52011799a4240a7b5bf9f0073729844a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
f4a4457033bcf60e3afc839917facca5,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,,Saprospiraceae
162779dde02177bb794572a726a03310,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,,,Magnetospiraceae
d077357041a16eea93d5a795bee2c190,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Puniceicoccaceae,,,Puniceicoccaceae
69fa9e74e79a15559f295eb4f26316ea,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,,,,NB1-j
ff90491ddddb90a83a6dfc08d2871d69,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,,Sphingomonadaceae
160ed77110efcc8bb096825e7a75cb9c,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade II,,,Clade II
d7a458d4371b9d9b29f8c14ac64ab6f9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169 marine group,,,AEGEAN-169 marine group
743446ca183b80513c1e3dba95a60ee9,Bacteria,Kiritimatiellaeota,Kiritimatiellae,WCHB1-41,,,,WCHB1-41
6e02bde1cec022762c5608b6b9e91d87,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,,,Caulobacteraceae
a5262b6004650c9302795f27ad647be3,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,Alphaproteobacteria
d02b31d9d27e4151908296543743bcbd,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Pseudofulvimonas,,Pseudofulvimonas
142fa4e24a3417258a44e474ed7649b0,Bacteria,Proteobacteria,,,,,,Proteobacteria
0c6ca8ba12e800cb347820df700fa832,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,,Ferruginibacter
4fd91a3c9212b2b8f4bd99b4142732c3,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,unidentified marine bacterioplankton,,unidentified marine bacterioplankton
76c7235244c5bf94a0175580163b66fb,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
9077321bd9fc08b0a2162134797b58a4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Filomicrobium,,Filomicrobium
ed8394ada558b614dd2fb2be852ddfbd,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade Ia,,Clade Ia
49b35e389dc08a65dc9dd964443f5dad,Bacteria,Omnitrophicaeota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus Omnitrophus,,Candidatus Omnitrophus
083e447ea0cf2a54beae4df5f9623d34,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,,,Verrucomicrobiaceae
469d0b188c81ac5f58e05cb0bdfcb2b7,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,,Maribacter
0c604bc79204a6f4cea79c14bb7914ea,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Chitinibacteraceae,Chitinibacter,,Chitinibacter
f0930d8a2c073908c07db645adbdea2d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
849c000404a68b97a3b9e0f8fabf2e42,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
c4aed44e107c8169d4589af61126a3be,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,,,,Saccharimonadales
ec609443322dab4558a12ac19f0e3503,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,,,,Betaproteobacteriales
53ab997fdc9a39be6708d429846d78a5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Loktanella,,Loktanella
557d17dc1a93ddc9d7bfbad8910c31d8,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Roseibacillus,,Roseibacillus
b405c4c04a0bc3de2f24503805c71942,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,,,,SAR86 clade
1b17dd75a57b884b88ef9b4eb0c8cb8f,Bacteria,Bacteroidetes,Bacteroidia,,,,,Bacteroidia
2fd0921062719623ca375db1fd21d8aa,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudahrensia,,Pseudahrensia
f3ae48cab9d0e68fd5286424c22bd478,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,Owenweeksia,,Owenweeksia
25b4497ba35af1ad00af77169cc79f52,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,,,Colwelliaceae
976ac4b66d433fad9730e2f7469f8b55,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Undibacterium,,Undibacterium
c3f94c7c64710ba6cc39ff4742a7e705,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,SAR92 clade,,SAR92 clade
dbc6cb5e261941a3c4bd5dd0cb727c8e,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,,,0319-6G20
e3bd4c321c5364d01871ebb503a1dc7e,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,,Colwellia
29ee71f53f8f705835ebbfd6af900a2e,Bacteria,Proteobacteria,,,,,,Proteobacteria
a6fbfe316e572b71d9c44a4370c8bfe2,Bacteria,Acidobacteria,Subgroup 22,,,,,Subgroup 22
1ac8e0faccd7eaf60657e2df8494a900,Bacteria,Marinimicrobia (SAR406 clade),,,,,,Marinimicrobia (SAR406 clade)
9cf2419ac0fef2807fb1e64668cb05e7,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,,,Rickettsiaceae
2734a2136524132ddc08e843b4b69fdc,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,,Flavobacteriaceae
269ec5b558f12d1d4bd7dbf5d984e813,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Aureispira,Saprospira sp. CNJ640,Saprospira sp. CNJ640
d662d41c478094e4a8f701d57e0564d4,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,,Sediminibacterium
1009bd7526a8136092cfd36c8d724caa,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,,,Magnetospiraceae
2448a80a03cdc7e7c5e863aa689b6e12,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,,,Desulfobulbaceae
47a720f6db293ee27d694b8cd7f72ac3,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Rubidimonas,,Rubidimonas
d23c235f41d3398df2e2f5edbac63604,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Fulvivirga,,Fulvivirga
c3d42d51fff8439f728a1c71029ef027,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996 marine group,,Sva0996 marine group
06e53879c84f7140c8daa6e4ed6388f6,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,Gammaproteobacteria
227d3d87e426b8720a4536e30c73d423,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,mucus bacterium 80,mucus bacterium 80,mucus bacterium 80
319b6436b40b69eb28fecfa461ad6542,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,,,,Saccharimonadales
a8475e8bec757f3b46c2c4da110bb974,Bacteria,Proteobacteria,Gammaproteobacteria,OM182 clade,,,,OM182 clade
45f98af21a999466d06cb30938e0465c,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes vadinHA17,,,Bacteroidetes vadinHA17
67b96df156e3d8193be8b8c37286d59e,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,,Sphingomonadaceae
ff7344ca4d5cfd37e85792bd7344fb2d,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,,Halomonas
24b543b86e3bec37f433a4c146a425ad,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,,Flavobacteriaceae
0015c9a2d56c335b8bea39f2482583f5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
2ec5768f0820efb7224e28b7e7cadc30,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,Alphaproteobacteria
9d5d426ba4442c77f513d688368620d0,Bacteria,Marinimicrobia (SAR406 clade),marine metagenome,marine metagenome,marine metagenome,marine metagenome,marine metagenome,marine metagenome
08851e0934ece3b453477b9cf1f98af3,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp. B202,Flavobacterium sp. B202
d837cb01ec2ca951e34206545feae63f,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,,,Anaerolineaceae
932b81adace89ec5815b361018c72be6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Maribius,Maribius sp. MOLA 401,Maribius sp. MOLA 401
74093ff1cb4ee6ae2790a99dc4db4f22,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9 marine group,,,NS9 marine group
d12b1f71a0567582354d343d471227ba,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Rhodopirellula,,Rhodopirellula
33a5abbffeda92daf65c388c280a6c71,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,Burkholderiaceae
414933987972080971031a8943ddf24d,Bacteria,Actinobacteria,Nitriliruptoria,Euzebyales,Euzebyaceae,,,Euzebyaceae
d6fb71f41c669adfab92a2461a93a5fa,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,Alphaproteobacteria
5ca616cdf71cd33902079e3cfcfbf60e,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,Burkholderiaceae
d2d7bbca6db16983b267d741499a6762,Bacteria,Marinimicrobia (SAR406 clade),,,,,,Marinimicrobia (SAR406 clade)
fc5782c58f02c460f2b27d8960e5132f,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Blfdi19,,,Blfdi19
028ede7aaec86d4b3c3bdf91a6335ee9,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Rubritalea,,Rubritalea
3d4a07d7412cdd184d31ee9d33d2de21,Bacteria,Bacteroidetes,Bacteroidia,,,,,Bacteroidia
6755fb39ef17ac6b19d6b63e9808d7e3,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,,,Caldilineaceae
bc8652430dd031d445860bbd660d8088,Bacteria,Entotheonellaeota,Entotheonellia,Entotheonellales,Entotheonellaceae,Candidatus Entotheonella,,Candidatus Entotheonella
a1c96a0a7859b5e02c60858d108ce372,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,,,Cryomorphaceae
0149948a1f374acddf54579acf2ee182,Bacteria,Proteobacteria,,,,,,Proteobacteria
e8bf3b0a6f051bf05c5493431ef1c985,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
6788edcd86891630b5a359c5b4934916,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,unidentified marine bacterioplankton,,unidentified marine bacterioplankton
5c168f36db5a91d086704e153cc735d8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Loktanella,,Loktanella
773502158f9070cb16ed131394e85f42,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella,,Lewinella
138a3babbed0e8878df9f20f2f8cb1e1,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,,Flavobacteriaceae
225dc57fb911a5a38b26f53f4669456c,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Lautropia,,Lautropia
752cfc0bbfb8c66576e091243d15812b,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,OCS116 clade,,,OCS116 clade
5eff4bfd540c8634a9830750f3a6af9c,Bacteria,Armatimonadetes,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,,,Fimbriimonadaceae
a979fb75645bdc34efb185f68b307eb1,Bacteria,Proteobacteria,Deltaproteobacteria,,,,,Deltaproteobacteria
99a7ec53bdb9c2651d12a0da4e08e8a2,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,,,Paracaedibacteraceae
a9d7d67dc8deba4594b8741248651ad6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
5e040c437df8e775315feb02bac554e9,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,Flavobacterium
14b9af1d2217c2bddb4176accf2023b3,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Algimonas,Litorimonas sp. HME8110,Litorimonas sp. HME8110
c46cea2205e8b224154be5e7b468d466,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Xenococcaceae,Pleurocapsa PCC-7319,,Pleurocapsa PCC-7319
5da58d2c108d4e6f9524fa460319c255,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Blastocatellales,Blastocatellaceae,Blastocatella,,Blastocatella
2ccbb636c402e908d60f5b6ab15fc91f,Bacteria,Cyanobacteria,Oxyphotobacteria,Phormidesmiales,Phormidesmiaceae,Phormidesmis ANT.LACV5.1,,Phormidesmis ANT.LACV5.1
4b04ccf7ff5297d23e0647c48c0af9a7,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,,,,Chitinophagales
d56972da2f204f9f89089ffd24fd1bd9,Bacteria,Patescibacteria,Parcubacteria,,,,,Parcubacteria
13fbfb6c36c66bdddd99477f5434b47b,Bacteria,Actinobacteria,Nitriliruptoria,Nitriliruptorales,Nitriliruptoraceae,,,Nitriliruptoraceae
a8509cf128f73da7bf1f3acda68ec5b6,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,,,Microtrichaceae
f2737162a6e42be0d5c4f434f30c0eb1,Bacteria,Marinimicrobia (SAR406 clade),,,,,,Marinimicrobia (SAR406 clade)
e46f7181ccb8948c191ffff7f84698bb,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,,Arenimonas
49b2b67e767a7a3dcdba19d3338a0166,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,MWH-UniP1 aquatic group,metagenome,metagenome
5c243b8bdb634ff6186d229843bc5820,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Mesoflavibacter,,Mesoflavibacter
ad7363674d9860c069aee33a5fdad21e,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,,,Halieaceae
e58bc835f17d29ebceded0a267f4aea7,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,,,Microtrichaceae
3d808d403bf5a35248ca223a53e5f41e,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,,Saprospiraceae
cd35f8f142d8633e8e364fb457a8a12a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
7ee9c3910954dd455e2d512250faadbf,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996 marine group,,Sva0996 marine group
8b98e2ae831556a87ac35d9236cbb9ff,Bacteria,Proteobacteria,,,,,,Proteobacteria
97e2d5f3b0d106aa9f3d70b237615f0e,Archaea,Crenarchaeota,Bathyarchaeia,,,,,Bathyarchaeia
886f5d5f9767f8602025fd372e6d802d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,,Rhizobiaceae
21390243e0a1f871d4092ee31eb17d52,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,,Thalassotalea
7ff1bbedfd6a975b83dbc83efd3c1cd4,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,,,Cyclobacteriaceae
8c67e45c061bc65bfbc6a0aca9d02716,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Robiginitomaculum,,Robiginitomaculum
ba025b301734ccca941bd29a4b099b25,Bacteria,Proteobacteria,Deltaproteobacteria,,,,,Deltaproteobacteria
a99589038551962ed77a10a1adc32ba9,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,,,Prolixibacteraceae
e4941d3713d04f0bf3b13fac545a0d36,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,PS1 clade,,,PS1 clade
592b4e82a3096f3fbf166f645b5ad422,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,Gammaproteobacteria
4b283461dd718f564062a9ea7f3e70b1,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,,,,SAR11 clade
3b19697af6268cb40e863240e5d55a83,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,Ardenticatenaceae,,,Ardenticatenaceae
aec7bb6169fc29156041ded5129264c3,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),11-24,,,,11-24
c76592d69baa9c6fdf8eed6082da21c4,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,,Saprospiraceae
2c27a02255f1e2f74db05a362dcbfc1c,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Nitrosomonas,,Nitrosomonas
5a3eebe2db2e0e8a5534012e43e74b9c,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,,,Caldilineaceae
a8f46f57de14acc72a59743b510d2563,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,,,,Chitinophagales
52d42cbef4e58babe35ec6202e1facab,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,Rhodobacteraceae
2eae7966e427efc42972002a73747fce,Bacteria,Proteobacteria,Deltaproteobacteria,PB19,,,,PB19
44653fb1d5baf6c7ffc26c51eac7603d,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,,,S25-593
a6f3c374444b3673090ff5a5ca1f6814,Bacteria,Marinimicrobia (SAR406 clade),,,,,,Marinimicrobia (SAR406 clade)
ecde1305a293596e060df9214d0613f2,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ihuae,Bacteroides ihuae
2265c94f5d29adeeb466cb2d9e58dddc,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Schleiferiaceae,Schleiferia,,Schleiferia
cc46947fc7ae0ce9f110bd4d113e06d1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,,Rhizobiaceae
96ecf73b4f736eee562a5f46089ed059,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,,,Anaerolineaceae
49768e0b2caeb2bc5a9c0c3f1f50303e,Bacteria,Proteobacteria,,,,,,Proteobacteria
6b2b0c115c4d65e9b61db9abdb7ffcde,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thiomicrospiraceae,endosymbionts,,endosymbionts
01646a9be3c67633e3a7d2e1592244b3,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,Vibrio
aaa69f5f2fb6cf49c8efa74183ddd9a4,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,,Microbacterium
807f757e578f5b470a2ac891938bf1de,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,T34,,,T34
b45ea5ef1a8d93d3873c137f5d692ebf,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,Planctomicrobium,,Planctomicrobium
d84180cae6925723670eb073d6da94e7,Bacteria,Marinimicrobia (SAR406 clade),,,,,,Marinimicrobia (SAR406 clade)
7a4b1a5d9b26955f3f3be0274f17e735,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,,,,Micavibrionales
